blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,contract,leveraged_apr,leveraged_apr_multiplier
AVAX,gOHM/AVAX,TraderJoe,AVAX,49337.0,0.042300000000000004,46271.0,0.078,0x8dfc921ce9b5fbc94e6aeefb922327619dc78b62,429.34%,(5x)
AVAX,MIM/AVAX,Thorus,MIM,100084.0,0.0418,33103.0,0.0934,0xc62db06fb682593921a0421d56144f6e0aef27c9,295.43%,(5x)
AVAX,MIM/AVAX,Thorus,AVAX,83431.0,0.0716,26734.0,0.1278,0xc62db06fb682593921a0421d56144f6e0aef27c9,295.43%,(5x)
AVAX,USDC.e/THO,Thorus,USDC.e,100529.0,0.0023,13911.0,0.0104,0xd60709441b483453e84ad8e1c30f2e9ee116851d,403.05%,(3x)
AVAX,USDC.e/THO,Thorus,THO,61378.0,0.0019,36400.0,0.0055000000000000005,0xd60709441b483453e84ad8e1c30f2e9ee116851d,403.05%,(3x)
AVAX,WETH.e/STATIK,Thorus,WETH.e,33777.0,0.11470000000000001,19369.0,0.19,0xcdb2442225f70a4d5de563040ac553dda323628c,79.22%,(5x)
AVAX,WETH.e/STATIK,Thorus,STATIK,39123.0,0.3617,25613.0,0.6144,0xcdb2442225f70a4d5de563040ac553dda323628c,79.22%,(5x)
AVAX,AVAX/SPELL,Pangolin,AVAX,16080.0,0.0761,14458.0,0.1527,0x6ca300f7b764580e52889341e8941cca7cfca727,943.89%,(5x)
AVAX,AVAX/SPELL,Pangolin,SPELL,20287.0,0.0239,19897.0,0.052300000000000006,0x6ca300f7b764580e52889341e8941cca7cfca727,943.89%,(5x)
AVAX,USDC.e/USDT.e,TraderJoe,USDC.e,24735.0,0.053200000000000004,17531.0,0.1082,0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa,134.27%,(20x)
AVAX,USDC.e/USDT.e,TraderJoe,USDT.e,21338.0,0.10710000000000001,16672.0,0.1709,0xa1feadd11cd6a27bdfd945eb8ef685d8872639fa,134.27%,(20x)
