blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,5464.0,0.0,0.0,0.0,75.13%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,WBTC.e/AVAX,Pangolin,AVAX,1227.0,0.1007,1185.0,0.1563,75.13%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,AVAX/SNOB,TraderJoe,AVAX,161.46,0.009399999999999999,161.5,0.060899999999999996,88.53%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,AVAX/SNOB,TraderJoe,SNOB,3644.0,0.0311,177.22,0.1435,88.53%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,AVAX/PEFI,TraderJoe,AVAX,308.38,0.0843,0.09,0.2134,101.13%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/PEFI,TraderJoe,PEFI,334.36,0.0241,205.51,0.21059999999999998,101.13%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,PNG/AVAX,PangolinV2,PNG,79.21,0.0134,0.0,0.02,136.44%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
AVAX,PNG/AVAX,PangolinV2,AVAX,59.25,0.0001,0.03,0.0067,136.44%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
MOONRIVER,ETH/MOVR,Solarbeam,ETH,488635.0,0.17989999999999998,318763.0,0.3131,309.69%,(5x),0x899caad2d29eff3b628503a85dae736b5c4d1671
MOONRIVER,ETH/MOVR,Solarbeam,MOVR,372921.0,1.1556,283763.0,2.0521000000000003,309.69%,(5x),0x899caad2d29eff3b628503a85dae736b5c4d1671
MOONRIVER,IMX.m/MOVR,Solarbeam,IMX.m,297439.0,0.6137,237837.0,1.0133,419.34%,(5x),0x6ed3bc66dfcc5ac05daec840a75836da935fac97
MOONRIVER,IMX.m/MOVR,Solarbeam,MOVR,310817.0,1.2070999999999998,198910.0,2.1297,419.34%,(5x),0x6ed3bc66dfcc5ac05daec840a75836da935fac97
MOONRIVER,MIM/MOVR,Solarbeam,MIM,306061.0,0.32909999999999995,216496.0,0.5453,523.55%,(5x),0x2748d9d4e7379d5d29ca8887aeff929912ff06d8
MOONRIVER,MIM/MOVR,Solarbeam,MOVR,282899.0,1.1154000000000002,202340.0,1.9569,523.55%,(5x),0x2748d9d4e7379d5d29ca8887aeff929912ff06d8
MOONRIVER,FRAX/MOVR,Solarbeam,FRAX,345583.0,0.22149999999999997,236815.0,0.41240000000000004,482.32%,(5x),0x35e8f2d87821a5149d92833390880f65911ad4d0
MOONRIVER,FRAX/MOVR,Solarbeam,MOVR,243135.0,1.1031,173172.0,1.9611,482.32%,(5x),0x35e8f2d87821a5149d92833390880f65911ad4d0
MOONRIVER,WBTC/MOVR,Solarbeam,WBTC,177822.0,0.295,85257.0,0.542,440.62%,(5x),0x24e19bd8477077b80de25ee7fc9f7a67d89d8009
MOONRIVER,WBTC/MOVR,Solarbeam,MOVR,101964.0,1.1414,74906.0,2.0042,440.62%,(5x),0x24e19bd8477077b80de25ee7fc9f7a67d89d8009
