blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
AVAX,AVAX/IMX.a,Pangolin,AVAX,7245.0,0.2147,1861.0,0.3641,-47.07%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/IMX.a,Pangolin,IMX.a,4303.0,0.0332,1108.0,0.06709999999999999,-47.07%,(5x),0xe9439f67201894c30f1c1c6b362f0e9195fb8e2c
AVAX,AVAX/SNOB,TraderJoe,AVAX,4877.0,0.40509999999999996,1124.0,0.6408,-647.40%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,AVAX/SNOB,TraderJoe,SNOB,3702.0,1.4833,1510.0,2.8301,-647.40%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,9593.0,0.002,0.0,0.009000000000000001,-74.49%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,WBTC.e/AVAX,Pangolin,AVAX,7595.0,0.355,1232.0,0.579,-74.49%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,AVAX/PEFI,TraderJoe,AVAX,3247.0,0.3308,237.9,0.4664,-228.34%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/PEFI,TraderJoe,PEFI,3973.0,1.0329000000000002,544.47,1.4369,-228.34%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,PNG/AVAX,PangolinV2,PNG,110.81,0.0077,110.05,0.013000000000000001,92.61%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
AVAX,PNG/AVAX,PangolinV2,AVAX,3522.0,0.157,86.4,0.2217,92.61%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
