blockchain,pair,dex,ticker,supply,supply_apr,borrowed,borrowed_apr,leveraged_apr,leveraged_apr_multiplier,contract
AVAX,AVAX/USDT.e,Pangolin,USDT.e,2729.0,0.12029999999999999,1197.0,0.18760000000000002,230.54%,(5x),0x9d1e250e40676a05b8e1ce256b3f2b9764827dc8
AVAX,WBTC.e/AVAX,Pangolin,WBTC.e,7862.0,0.001,0.0,0.0029,48.80%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,WBTC.e/AVAX,Pangolin,AVAX,1610.0,0.16699999999999998,1285.0,0.35009999999999997,48.80%,(10x),0x888300be13b8875feef00c421d1c4aa7b8eae8db
AVAX,AVAX/PEFI,TraderJoe,AVAX,480.8,0.353,248.43,0.5306000000000001,-313.71%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/PEFI,TraderJoe,PEFI,3830.0,1.3102,545.93,1.8168,-313.71%,(5x),0x3739a0d58b0b0aed4b50046a866bd2b9d79b4596
AVAX,AVAX/SNOB,TraderJoe,AVAX,175.25,0.22699999999999998,175.24,0.441,-327.01%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,AVAX/SNOB,TraderJoe,SNOB,3678.0,0.5766,177.13,1.4369999999999998,-327.01%,(5x),0x6b9e2b2bbd70229e967322f0edb2d3049990d56d
AVAX,PNG/AVAX,PangolinV2,PNG,110.83,0.0036,110.07,0.0095,66.93%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
AVAX,PNG/AVAX,PangolinV2,AVAX,3670.0,0.26289999999999997,90.04,0.3583,66.93%,(5x),0x677dce0683e6db30325cd97e8d04d138f34821a6
MOONRIVER,ETH/MOVR,Solarbeam,ETH,359206.0,0.2349,272883.0,0.44229999999999997,363.32%,(5x),0x899caad2d29eff3b628503a85dae736b5c4d1671
MOONRIVER,ETH/MOVR,Solarbeam,MOVR,326268.0,1.5338,222619.0,2.5425,363.32%,(5x),0x899caad2d29eff3b628503a85dae736b5c4d1671
MOONRIVER,FRAX/MOVR,Solarbeam,FRAX,398606.0,0.4827,245636.0,0.8390000000000001,553.46%,(5x),0x35e8f2d87821a5149d92833390880f65911ad4d0
MOONRIVER,FRAX/MOVR,Solarbeam,MOVR,250507.0,1.4805000000000001,190642.0,2.4395,553.46%,(5x),0x35e8f2d87821a5149d92833390880f65911ad4d0
MOONRIVER,MIM/MOVR,Solarbeam,MIM,272022.0,0.2984,176483.0,0.5214,620.90%,(5x),0x2748d9d4e7379d5d29ca8887aeff929912ff06d8
MOONRIVER,MIM/MOVR,Solarbeam,MOVR,260633.0,1.4233000000000002,173319.0,2.3502,620.90%,(5x),0x2748d9d4e7379d5d29ca8887aeff929912ff06d8
MOONRIVER,IMX.m/MOVR,Solarbeam,IMX.m,249417.0,0.4473,163832.0,0.7367,1251.51%,(5x),0x6ed3bc66dfcc5ac05daec840a75836da935fac97
MOONRIVER,IMX.m/MOVR,Solarbeam,MOVR,170568.0,1.2992,116986.0,2.0896,1251.51%,(5x),0x6ed3bc66dfcc5ac05daec840a75836da935fac97
MOONRIVER,WBTC/MOVR,Solarbeam,WBTC,99271.0,0.7278,82274.0,1.2701,341.77%,(5x),0x24e19bd8477077b80de25ee7fc9f7a67d89d8009
MOONRIVER,WBTC/MOVR,Solarbeam,MOVR,87728.0,1.4691,70072.0,2.4443,341.77%,(5x),0x24e19bd8477077b80de25ee7fc9f7a67d89d8009
